id_order;reference;id_shop_group;id_shop;id_carrier;id_lang;id_customer;id_cart;id_currency;id_address_delivery;id_address_invoice;current_state;secure_key;payment;conversion_rate;module;recyclable;gift;gift_message;mobile_theme;shipping_number;total_discounts;total_discounts_tax_incl;total_discounts_tax_excl;total_paid;total_paid_tax_incl;total_paid_tax_excl;total_paid_real;total_products;total_products_wt;total_shipping;total_shipping_tax_incl;total_shipping_tax_excl;carrier_tax_rate;total_wrapping;total_wrapping_tax_incl;total_wrapping_tax_excl;round_mode;round_type;invoice_number;delivery_number;invoice_date;delivery_date;valid;date_add;date_upd
6261;KUBZCGYJL;1;1;118;1;8962;30285;1;16641;16641;4;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;21060.000000;21060.000000;21060.000000;21060.000000;18070.000000;18070.000000;2990.000000;2990.000000;2990.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-09-12 14:00:54";"2020-09-12 14:00:57"
6262;ZJLRCCXFT;1;1;118;1;8965;32915;1;16650;16650;4;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;77955.000000;77955.000000;77955.000000;77955.000000;77955.000000;77955.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-09-12 15:04:29";"2020-09-12 15:04:31"
6263;EKLOLJEXG;1;1;118;1;8966;32919;1;16651;16651;4;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;39960.000000;39960.000000;39960.000000;39960.000000;39960.000000;39960.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-09-12 15:13:35";"2020-09-12 15:13:38"
6264;BYEZEJCMG;1;1;117;1;8967;32921;1;16652;16652;4;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;38490.000000;38490.000000;38490.000000;38490.000000;34990.000000;34990.000000;3500.000000;3500.000000;3500.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-09-12 15:56:59";"2020-09-12 15:57:02"
6265;AAYIINYZQ;1;1;118;1;8968;32923;1;16653;16653;4;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;12980.000000;12980.000000;12980.000000;12980.000000;9990.000000;9990.000000;2990.000000;2990.000000;2990.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-09-12 16:16:00";"2020-09-12 16:16:04"
6266;RQBAWVPLC;1;1;118;1;8969;32924;1;16654;16654;4;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;45970.000000;45970.000000;45970.000000;45970.000000;45970.000000;45970.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-09-12 16:38:27";"2020-09-12 16:38:30"
6267;ATZRDZJRO;1;1;118;1;8971;32929;1;16655;16655;4;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;74968.000000;74968.000000;74968.000000;74968.000000;74968.000000;74968.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-09-12 16:59:04";"2020-09-12 16:59:08"
6268;YBTACJSEP;1;1;117;1;4718;22927;1;11069;11069;4;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;100210.000000;100210.000000;100210.000000;100210.000000;81930.000000;81930.000000;18280.000000;18280.000000;18280.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-09-12 18:58:49";"2020-09-12 18:58:52"
6269;OTLMDSBAQ;1;1;118;1;273;32948;1;263;263;4;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;18390.000000;18390.000000;18390.000000;18390.000000;15400.000000;15400.000000;2990.000000;2990.000000;2990.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-09-12 20:56:54";"2020-09-12 20:56:57"
6270;HVIXZLKAU;1;1;118;1;8981;32955;1;16663;16663;8;*******************;"Pagos por transferencia bancaria";1.000000;ps_wirepayment;0;0;;0;;0.000000;0.000000;0.000000;39990.000000;39990.000000;39990.000000;0.000000;39990.000000;39990.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";0;"2020-09-12 22:25:33";"2020-09-28 13:52:01"
6271;VEYXEWPXP;1;1;118;1;8980;32952;1;16664;16664;4;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;49990.000000;49990.000000;49990.000000;49990.000000;49990.000000;49990.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-09-12 22:49:00";"2020-09-12 22:49:02"
6272;RXIOKYCSM;1;1;118;1;7442;29166;1;16665;16665;4;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;63810.000000;63810.000000;63810.000000;63810.000000;63810.000000;63810.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-09-12 22:55:18";"2020-09-12 22:55:21"
6273;JJRZLFHPU;1;1;118;1;8982;32907;1;16666;16666;4;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;32468.000000;32468.000000;32468.000000;32468.000000;32468.000000;32468.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-09-12 23:00:22";"2020-09-12 23:00:36"
6274;MEHDUDJGP;1;1;117;1;8983;32958;1;16667;16667;4;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;53780.000000;53780.000000;53780.000000;53780.000000;44980.000000;44980.000000;8800.000000;8800.000000;8800.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-09-12 23:48:28";"2020-09-12 23:48:30"
6275;TXLZFPQBH;1;1;117;1;8964;32916;1;16649;16649;8;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;88770.000000;88770.000000;88770.000000;0.000000;76980.000000;76980.000000;11790.000000;11790.000000;11790.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";0;"2020-09-13 10:23:19";"2020-09-13 10:23:22"
6276;UFLXJEGOP;1;1;117;1;8964;32969;1;16649;16649;4;*******************;"Pagos por transferencia bancaria";1.000000;ps_wirepayment;0;0;;0;;0.000000;0.000000;0.000000;88770.000000;88770.000000;88770.000000;0.000000;76980.000000;76980.000000;11790.000000;11790.000000;11790.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-09-13 10:26:48";"2020-09-14 09:28:10"
6277;RQXFJAVLH;1;1;117;1;8989;32973;1;16671;16671;4;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;189730.000000;189730.000000;189730.000000;189730.000000;167530.000000;167530.000000;22200.000000;22200.000000;22200.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-09-13 12:11:09";"2020-09-13 12:11:12"
6278;IDGDYYNBE;1;1;118;1;8990;32974;1;16672;16672;4;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;23963.000000;23963.000000;23963.000000;23963.000000;20973.000000;20973.000000;2990.000000;2990.000000;2990.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-09-13 12:14:47";"2020-09-13 12:14:50"
6279;MZAZLVRVZ;1;1;117;1;8994;32978;1;16675;16675;4;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;24984.000000;24984.000000;24984.000000;24984.000000;21484.000000;21484.000000;3500.000000;3500.000000;3500.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-09-13 13:06:53";"2020-09-13 13:06:56"
6280;MJHUSSVAX;1;1;118;1;8979;32945;1;16661;16661;4;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;39970.000000;39970.000000;39970.000000;39970.000000;39970.000000;39970.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-09-13 13:07:01";"2020-09-13 13:07:04"
6281;JAGJHHIUA;1;1;118;1;8995;32976;1;16676;16676;4;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;78220.000000;78220.000000;78220.000000;78220.000000;78220.000000;78220.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-09-13 13:21:49";"2020-09-13 13:21:52"
6282;VZOQUTFTQ;1;1;118;1;8996;32979;1;16677;16677;4;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;172108.000000;172108.000000;172108.000000;172108.000000;172108.000000;172108.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-09-13 14:17:39";"2020-09-13 14:17:42"
6283;SJYQTLOTF;1;1;118;1;8515;32679;1;16141;16141;8;*******************;"Pagos por transferencia bancaria";1.000000;ps_wirepayment;0;0;;0;;0.000000;0.000000;0.000000;294840.000000;294840.000000;294840.000000;0.000000;294840.000000;294840.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";0;"2020-09-13 15:42:27";"2020-09-28 13:52:15"
6284;UROHGCURV;1;1;118;1;8997;32984;1;16678;16678;4;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;45527.000000;45527.000000;45527.000000;45527.000000;45527.000000;45527.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-09-13 17:34:12";"2020-09-13 17:34:14"
6285;BBMSEKOSX;1;1;118;1;8998;32985;1;16681;16681;8;*******************;"Pagos por transferencia bancaria";1.000000;ps_wirepayment;0;0;;0;;0.000000;0.000000;0.000000;183910.000000;183910.000000;183910.000000;0.000000;183910.000000;183910.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";0;"2020-09-13 17:48:59";"2020-09-28 13:52:28"
6286;TZKXAMSKN;1;1;118;1;9003;32982;1;16684;16684;8;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;46346.000000;46346.000000;46346.000000;0.000000;46346.000000;46346.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";0;"2020-09-13 18:17:46";"2020-09-13 18:17:55"
6287;IWDDODIRO;1;1;118;1;9003;32993;1;16684;16684;4;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;46346.000000;46346.000000;46346.000000;46346.000000;46346.000000;46346.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-09-13 18:24:25";"2020-09-13 18:24:27"
6288;NNLNKNLEI;1;1;117;1;9004;32992;1;16686;16686;4;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;42590.000000;42590.000000;42590.000000;42590.000000;34990.000000;34990.000000;7600.000000;7600.000000;7600.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-09-13 18:29:12";"2020-09-13 18:29:14"
6289;HIVSMYZMZ;1;1;118;1;8999;32980;1;16690;16690;4;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;29990.000000;29990.000000;29990.000000;29990.000000;29990.000000;29990.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-09-13 18:34:00";"2020-09-13 18:34:03"
6290;EGOLQLNCW;1;1;118;1;1191;32995;1;16692;16692;4;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;18980.000000;18980.000000;18980.000000;18980.000000;15990.000000;15990.000000;2990.000000;2990.000000;2990.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-09-13 19:19:49";"2020-09-13 19:19:53"
6291;EIHMLZDOG;1;1;118;1;8532;32997;1;16163;16163;4;*******************;"Pagos por transferencia bancaria";1.000000;ps_wirepayment;0;0;;0;;0.000000;0.000000;0.000000;80930.000000;80930.000000;80930.000000;0.000000;80930.000000;80930.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-09-13 19:29:29";"2020-09-14 09:27:43"
6292;NWAFVKDHY;1;1;118;1;9008;30173;1;16694;16694;4;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;25980.000000;25980.000000;25980.000000;25980.000000;22990.000000;22990.000000;2990.000000;2990.000000;2990.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-09-13 20:24:22";"2020-09-13 20:24:24"
6293;JYNPPVZOK;1;1;118;1;9011;33012;1;16697;16697;4;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;23970.000000;23970.000000;23970.000000;23970.000000;20980.000000;20980.000000;2990.000000;2990.000000;2990.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-09-13 22:40:34";"2020-09-13 22:40:36"
6294;DTECXBTWB;1;1;118;1;9012;33014;1;16698;16698;4;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;14980.000000;14980.000000;14980.000000;14980.000000;11990.000000;11990.000000;2990.000000;2990.000000;2990.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-09-13 22:56:50";"2020-09-13 22:56:52"
6295;BLVPIXLXZ;1;1;118;1;9014;33019;1;16699;16699;4;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;41470.000000;41470.000000;41470.000000;41470.000000;41470.000000;41470.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-09-13 23:37:56";"2020-09-13 23:37:59"
6296;VQCQPNJJA;1;1;118;1;9009;33004;1;16700;16700;4;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;31980.000000;31980.000000;31980.000000;31980.000000;31980.000000;31980.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-09-13 23:42:48";"2020-09-13 23:42:51"
6297;DXRHHTEZO;1;1;118;1;9017;33032;1;16703;16703;4;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;9570.000000;9570.000000;9570.000000;9570.000000;6580.000000;6580.000000;2990.000000;2990.000000;2990.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-09-14 01:33:19";"2020-09-14 01:33:21"
6298;NARFKOJBQ;1;1;118;1;6705;32894;1;14279;14279;4;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;14980.000000;14980.000000;14980.000000;14980.000000;11990.000000;11990.000000;2990.000000;2990.000000;2990.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-09-14 09:41:30";"2020-09-14 09:41:32"
6299;ZVHKBRVDX;1;1;118;1;9020;32426;1;16706;16706;4;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;49455.000000;49455.000000;49455.000000;49455.000000;49455.000000;49455.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-09-14 10:33:30";"2020-09-14 10:33:33"
6300;OPOIUOTDV;1;1;118;1;9021;32756;1;16707;16707;4;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;40282.000000;40282.000000;40282.000000;40282.000000;40282.000000;40282.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-09-14 10:42:01";"2020-09-14 10:42:04"
6301;PPCSQZUCU;1;1;118;1;5879;33046;1;16709;16709;8;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;99900.000000;99900.000000;99900.000000;0.000000;99900.000000;99900.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";0;"2020-09-14 11:02:32";"2020-09-14 11:02:35"
6302;DKXWAWAZK;1;1;118;1;5879;33047;1;16708;16708;8;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;59940.000000;59940.000000;59940.000000;0.000000;59940.000000;59940.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";0;"2020-09-14 11:05:15";"2020-09-14 11:05:18"
6303;CHHOZVLFB;1;1;118;1;5879;33048;1;16708;16708;4;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;59940.000000;59940.000000;59940.000000;59940.000000;59940.000000;59940.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-09-14 11:07:52";"2020-09-14 11:07:55"
6304;VUKKUFEGS;1;1;118;1;3214;33055;1;16107;16107;4;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;38960.000000;38960.000000;38960.000000;38960.000000;38960.000000;38960.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-09-14 11:55:09";"2020-09-14 11:55:12"
6305;CXPVYCFRP;1;1;118;1;8658;31920;1;16301;16301;4;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;44970.000000;44970.000000;44970.000000;44970.000000;44970.000000;44970.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-09-14 12:34:03";"2020-09-14 12:34:07"
6306;DGIIAQIWZ;1;1;118;1;7027;33044;1;14639;14639;4;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;39980.000000;39980.000000;39980.000000;39980.000000;39980.000000;39980.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-09-14 12:36:03";"2020-09-14 12:36:06"
6307;CWLVLECBD;1;1;117;1;3701;32157;1;16618;16618;4;*******************;"Pagos por transferencia bancaria";1.000000;ps_wirepayment;0;0;;0;;0.000000;0.000000;0.000000;35030.000000;35030.000000;35030.000000;0.000000;28480.000000;28480.000000;6550.000000;6550.000000;6550.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-09-14 12:59:07";"2020-09-14 17:26:06"
6308;ELEMMIBGC;1;1;118;1;9024;33060;1;16712;16712;4;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;100050.000000;100050.000000;100050.000000;100050.000000;100050.000000;100050.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-09-14 13:15:35";"2020-09-14 13:15:38"
6309;RQCDJUGXR;1;1;118;1;9025;33067;1;16713;16713;4;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;22484.000000;22484.000000;22484.000000;22484.000000;19494.000000;19494.000000;2990.000000;2990.000000;2990.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-09-14 15:09:48";"2020-09-14 15:09:51"
6310;RXWBGCDPI;1;1;118;1;9028;33071;1;16715;16715;4;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;22484.000000;22484.000000;22484.000000;22484.000000;19494.000000;19494.000000;2990.000000;2990.000000;2990.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-09-14 15:34:53";"2020-09-14 15:34:56"
6311;BWTLBACKU;1;1;118;1;8975;32920;1;16658;16658;4;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;13480.000000;13480.000000;13480.000000;13480.000000;10490.000000;10490.000000;2990.000000;2990.000000;2990.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-09-14 16:17:17";"2020-09-14 16:17:20"
6312;IKCPHOKVS;1;1;118;1;6660;33075;1;14238;14238;4;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;22970.000000;22970.000000;22970.000000;22970.000000;19980.000000;19980.000000;2990.000000;2990.000000;2990.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-09-14 16:49:58";"2020-09-14 16:50:02"
6313;BXUTIRULW;1;1;118;1;8859;32599;1;16546;16546;8;*******************;"Pagos por transferencia bancaria";1.000000;ps_wirepayment;0;0;;0;;0.000000;0.000000;0.000000;24974.000000;24974.000000;24974.000000;0.000000;21984.000000;21984.000000;2990.000000;2990.000000;2990.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";0;"2020-09-14 16:56:35";"2020-09-28 13:52:43"
6314;ASZNOCINR;1;1;118;1;8978;33079;1;16660;16660;4;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;39900.000000;39900.000000;39900.000000;39900.000000;39900.000000;39900.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-09-14 17:08:51";"2020-09-14 17:08:57"
6315;TBOHPJUFL;1;1;118;1;9030;33073;1;16717;16717;4;*******************;"Pagos por transferencia bancaria";1.000000;ps_wirepayment;0;0;;0;;0.000000;0.000000;0.000000;62960.000000;62960.000000;62960.000000;0.000000;62960.000000;62960.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-09-14 17:45:37";"2020-09-14 18:24:20"
6316;MGQCFIXKX;1;1;118;1;9031;33087;1;16718;16718;8;*******************;"Pagos por transferencia bancaria";1.000000;ps_wirepayment;0;0;;0;;0.000000;0.000000;0.000000;24970.000000;24970.000000;24970.000000;0.000000;21980.000000;21980.000000;2990.000000;2990.000000;2990.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";0;"2020-09-14 18:50:15";"2020-09-28 13:53:00"
6317;MRGRBQSGX;1;1;118;1;7685;33090;1;15328;15328;4;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;27450.000000;27450.000000;27450.000000;27450.000000;24460.000000;24460.000000;2990.000000;2990.000000;2990.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-09-14 19:12:46";"2020-09-14 19:12:50"
6318;PWYSAEVWE;1;1;118;1;3463;33091;1;6943;6943;4;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;96430.000000;96430.000000;96430.000000;96430.000000;96430.000000;96430.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-09-14 19:18:08";"2020-09-14 19:18:11"
6319;NVHPVWXFV;1;1;118;1;4264;33098;1;15227;15227;4;*******************;"Pagos por transferencia bancaria";1.000000;ps_wirepayment;0;0;;0;;0.000000;0.000000;0.000000;98950.000000;98950.000000;98950.000000;0.000000;98950.000000;98950.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-09-14 21:51:53";"2020-09-15 14:57:17"
6320;GYJLUZYOT;1;1;118;1;8547;33102;1;16604;16604;4;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;63960.000000;63960.000000;63960.000000;63960.000000;63960.000000;63960.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-09-14 21:59:34";"2020-09-14 21:59:36"
6321;UADZIPVEE;1;1;118;1;9013;33015;1;16724;16724;4;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;22484.000000;22484.000000;22484.000000;22484.000000;19494.000000;19494.000000;2990.000000;2990.000000;2990.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-09-14 22:06:56";"2020-09-14 22:06:59"
